1	 1	1	0	71	65	5.36923	31.9333	29503	1513912	1
1	 1	1	0	71	68	6.25	28.3926	13693	842412	1
1	 1	1	0	71	66	5.92424	32.3335	13710	672898	1
1	 1	1	0	71	64	5.14062	28.9749	16263	692730	1
1	 1	1	0	71	63	4.98413	23.5934	118855	5118961	1
1	 1	1	0	71	65	5.58462	34.248	30365	1533700	1
1	 1	1	0	71	65	5.32308	24.715	37587	1861501	1
1	 1	1	0	71	69	6.23188	23.3563	3564	174665	1
1	 1	1	0	71	65	5.4	28.0802	7760	371981	1
1	 1	1	0	71	65	5.33846	30.8921	13386	584940	1
